Text,Classificacao
Shopping que cobrar estacionamento em BH vai pagar multa de R$ 15 mil - Economia - Estado de Minas https://t.co/fnHWfffS1E,Neutro
Shopping que cobrar estacionamento em BH vai pagar multa de R$ 15 mil - Economia - Estado de Minas https://t.co/Lybu40xlJp,Neutro
Shopping que cobrar estacionamento em BH vai pagar multa de R$ 15 mil - Economia - Estado de Minas https://t.co/NYFmVnFIrL,Neutro
Shopping que cobrar estacionamento em BH vai pagar multa de R$ 15 mil - Economia - Estado de Minas https://t.co/WeC2M8oXsA,Neutro
Shopping que cobrar estacionamento em BH vai pagar multa de R$ 15 mil - Economia - Estado de Minas https://t.co/X0EPvVhxgk,Neutro
Shopping que cobrar estacionamento em BH vai pagar multa de R$ 15 mil - Economia - Estado de Minas https://t.co/XGjXKRtlvF,Neutro
Shoppings começam a oferecer estacionamento gratuito em BH mas vão contestar lei - Estado de Minas… https://t.co/fzU9dYguvs,Neutro
Si  este estado llega a los 50 mg  subimos un vídeo que hicimos con los chicos Jacqueline Martinez Washin Rodoni,Neutro
Si este estado llega a 50 mg ago un video cantando o mandando saludos comenten que quierrn ❤�,Neutro
Si este estado llega a 50 MG le embarramos un pingüino en la cara a Dieguito �����,Neutro
"Si Estte Estado Llega Ah 100 MG 
Ago Un Video Bailando =)",Neutro
Si le das mg a su estado y te escribe al instante ¿que significa?,Neutro
si le doy mg a un estado mio me hablara ese tal lucas ahre pelotudo ajjaja ����,Neutro
"Si mi platónica o chica muy linda le da mg a este estado, le mencionó en los comentarios♡",Neutro
Si mi platonico le da Mg al estado lo etiqueto en los comentarios��,Neutro
"Si sos de  visitar seguido  mi muro Dale #Mg  A este estado.✅
✅✅✅✅✅✅✅✅✅✅✅✅✅✅",Neutro
SINMED-MG QUESTIONA CALAMIDADE FINANCEIRA DECRETADA NO ESTADO https://t.co/OKF5fdNfvX,Neutro
Síria: 43 pessoas morrem em explosão de carro-bomba em mercado lotado - Estado de Minas https://t.co/EKIUGT7dsl… https://t.co/CQNunDrb1b,Neutro
Só shopping fui pra ilha do governador e depois fui pra mg e depois pro santuário tô embrazado Mt louco  ��,Neutro
"Sobre esse céu, esses galhos e essas férias... Muito amor! ❤ @ Governador Valadares, Minas Gerais https://t.co/in8DYLd99Q",Neutro
"Socorroooooo !!!! Você já imaginou atravessar de um estado para outro (SP/MG) em 48s ? Em Socorro é possível,... https://t.co/ZLMqTTICVH",Neutro
sof em qual estado vc mora? — minas gerais  https://t.co/pfU1kBhOlp,Neutro
Soldado israelense que matou palestino é declarado culpado de homicídio - Estado de Minas https://t.co/ZH87extI8M… https://t.co/2SBxTm6TxL,Neutro
Solo los solteros le van a dar mg a este estado� cricri jajajaja,Neutro
"Sou aquela pessoa que precisei mudar de estado, pra perceber como não existe lugar mais acolhedor do que Minas Gerais. Amo essa porra. �",Neutro
"Sou mineiro, e continuarei sendo, Minas é o meu estado, não quero morar em outro, esse é o meu estado de espírito.",Neutro
"Soy El 1er Mg' De Todos Mis Estado �� Que Tierno ❤�

Ahrre nqv ._. JAJAJAJAJA �",Neutro
"Starbucks quer triplicar número de lojas no País, incluindo BH - Economia - Estado de Minas https://t.co/eQRih9YwoS",Neutro
"Starbucks quer triplicar número de lojas no País, incluindo BH - Economia - Estado de Minas https://t.co/tlhkf3Btf6",Neutro
STF e AGU vão se reunir para discutir crise financeira dos Estados - Politica - Estado de Minas https://t.co/lH7pX1E5fT,Neutro
Sube un estado regalandose y tiene más de 200 mg. Sube una foto sonriendo y tiene 50. ¿Entendes que solo te quieren por lo regalada que sos?,Neutro
Super Final do Paragliding World Cup em Governador Valadares – MG. https://t.co/C1FwNmtwZZ https://t.co/NTnGENSUID,Neutro
Super Final do Paragliding World Cup no Brazil em Governador Valadares - MG. - https://t.co/QipCuVbtQb https://t.co/VYrBLjeQ56,Neutro
"Superávit comercial da Alemanha sobe a 21,7 bilhões de euros em novembro - Estado de Minas https://t.co/2Bk2bRlIYe",Neutro
"Superávit comercial da Alemanha sobe a 21,7 bilhões de euros em novembro - Estado de Minas https://t.co/aUITErThme",Neutro
"Superávit comercial da Alemanha sobe a 21,7 bilhões de euros em novembro - Estado de Minas https://t.co/cmzD4HpCfF",Neutro
"Superávit comercial da Alemanha sobe a 21,7 bilhões de euros em novembro - Estado de Minas https://t.co/CRxl6dvEYw",Neutro
"Superávit comercial da Alemanha sobe a 21,7 bilhões de euros em novembro - Estado de Minas https://t.co/ngI8iFXfGF https://t.co/aTsGBArmYY",Neutro
"Superávit comercial da Alemanha sobe a 21,7 bilhões de euros em novembro - Estado de Minas https://t.co/PhCbruQN4U… https://t.co/u9resuSF0Y",Neutro
"Superávit comercial da Alemanha sobe a 21,7 bilhões de euros em novembro - Estado de Minas https://t.co/w2PHKMWICL https://t.co/PSvSNpCIwv",Neutro
"Superávit comercial da Alemanha sobe a 21,7 bilhões de euros em novembro - Estado de Minas https://t.co/XPIWbWUq5r https://t.co/wymVBCuCyD",Neutro
"Superávit comercial da Alemanha sobe a 21,7 bilhões de euros em novembro – Estado de Minas… https://t.co/QkxEesFy5E",Neutro
Superintendência de Bibliotecas Públicas e Suplemento Literário promove doação de livros para bibliotecas do estado. https://t.co/cKDjH2vMtA,Neutro
Surto de febre amarela provoca corrida por vacinas no interior de Minas - Estado de Minas https://t.co/Fjyl879yO2,Neutro
Surto de febre amarela provoca corrida por vacinas no interior de Minas - Estado de Minas https://t.co/jd4Ih1V4BS https://t.co/7R2KUy8WsJ,Neutro
Surto de febre amarela provoca corrida por vacinas no interior de Minas - Estado de Minas https://t.co/VbncRAfOBI,Neutro
Surto de febre amarela provoca corrida por vacinas no interior de Minas - Estado de Minas https://t.co/YGLoC13fnY… https://t.co/kVm3pxUv7B,Neutro
Surto de febre amarela provoca corrida por vacinas no interior de Minas - Gerais - Estado de Minas https://t.co/ivR7hld03v,Neutro
Surto de febre amarela provoca corrida por vacinas no interior de Minas - Gerais - Estado de Minas https://t.co/LfDmrYMQat,Neutro
Suspeito de matar companheira dentro de carro em BH é liberado - Gerais - Estado de Minas https://t.co/kxSuA0YTbL,Neutro
Suspeito de matar companheira dentro de carro em BH é liberado - Gerais - Estado de Minas https://t.co/Mt91yYYB4c,Neutro
Taça das favelas : Reunião hoje com o governador de minas . https://t.co/unxLbE0JWo,Neutro
Temer altera programas sociais de Lula e Dilma - Estado de Minas https://t.co/6wPY6WUHjo,Neutro
Temer altera programas sociais de Lula e Dilma - Estado de Minas https://t.co/GUTolMeBfO https://t.co/sKHrzqnkDf,Neutro
Temer altera programas sociais de Lula e Dilma - Estado de Minas https://t.co/WyUmQaOqfy https://t.co/BWNMN73hCV,Neutro
Temer altera programas sociais de Lula e Dilma - Politica - Estado de Minas https://t.co/1JlGcLCsei,Neutro
Temer altera programas sociais de Lula e Dilma - Politica - Estado de Minas https://t.co/DBGYlNFeJp,Neutro
Temer altera programas sociais de Lula e Dilma - Politica - Estado de Minas https://t.co/OdbcW8X3dV,Neutro
Temer altera programas sociais de Lula e Dilma - Politica - Estado de Minas https://t.co/UWSCZiJ4vF,Neutro
Temer anuncia construção de presídio de segurança máxima no Rio Grande do Sul - Politica - Estado de Minas https://t.co/qbSIwFTUTy,Neutro
Temer anuncia plano nacional de segurança e novos presídios após massacre em Manaus - Politica - Estado de Minas https://t.co/AhoCd5huwq,Neutro
Temer anuncia plano nacional de segurança e novos presídios após massacre em Manaus - Politica - Estado de Minas https://t.co/cYWPA0ywEs,Neutro
Temer anuncia plano nacional de segurança e novos presídios após massacre em Manaus - Politica - Estado de Minas https://t.co/mnE7lyIxuc,Neutro
Temer chama massacre de Manaus de 'acidente pavoroso' - Politica - Estado de Minas https://t.co/P9R7frtPn2,Neutro
Temer convoca reunião para tratar do massacre de Manaus - Estado de Minas https://t.co/7wm59ju4WB,Neutro
Temer convoca reunião para tratar do massacre de Manaus - Estado de Minas https://t.co/EkNd9Y6hrv,Neutro
Temer convoca reunião para tratar do massacre de Manaus - Estado de Minas https://t.co/grvRMm8nfg https://t.co/e92r8BmB1c,Neutro
Temer convoca reunião para tratar do massacre de Manaus – Estado de Minas: Estado de Minas… https://t.co/m9nnzL1SPl,Neutro
Temer convoca reunião para tratar do massacre de Manaus - Politica - Estado de Minas https://t.co/NPnv2NtMAB,Neutro
Temer desembarca no RS para entrega de ambulâncias - Estado de Minas https://t.co/BoNA38FF2M,Neutro
Temer desembarca no RS para entrega de ambulâncias - Politica - Estado de Minas https://t.co/jawKtDUGtD,Neutro
Temer e Sartori entregaram hoje ambulâncias para 61 municípios do Estado. Quatro veículos já apresentaram problemas… https://t.co/2p69seIvDu,Neutro
Temer está reunido com presidente do STF para tratar de crise em presídios - Politica - Estado de Minas https://t.co/7BwiLfDfT0,Neutro
Temer reage a massacre em Manaus e anuncia medidas - Estado de Minas https://t.co/jdBxmXF5o7 #notícias https://t.co/846ttx0eSi,Neutro
Temer reage a massacre em Manaus e anuncia medidas - Estado de Minas https://t.co/Zs1ETXeAAN,Neutro
Temer reage a massacre em Manaus e anuncia medidas – Estado de Minas: UOL Temer reage a… https://t.co/q6PAJ3T4uS,Neutro
Temer transfere cargo a Rodrigo Maia e embarca para Portugal - Politica - Estado de Minas https://t.co/0qFKqRPyXR,Neutro
Tenho certeza que a Veja não se interessou. Agora se fosse o Governador de MG. https://t.co/MGeaE9y99g,Neutro
Tentativa frustrada de assalto gera pânico em shopping da zona sul do Rio - Estado de Minas https://t.co/UmJFYHDvdR,Neutro
"Terra Fértil: a capital do GLORIOSO ESTADO DO TRIÂNGULO! (@ Uberlândia in Uberlândia, MG) https://t.co/DWhePdqVc0",Neutro
Tire el estado para hablar con una chica y timon le dio mg ahora lo voy a descansar,Neutro
"Tiro un estado diciendo ""porro"" tiene más mg , que subiendo una foto",Neutro
Tiro un estado en fb y en un minuto tiene como 5 mg soy popu jaja saludos a mi mama desde mi pieza,Neutro
Tiroteio no aeroporto de Fort Lauderdale deixa ao menos cinco mortos - Internacional - Estado de Minas https://t.co/fTXbEXeEmV,Neutro
"Tô de voltaaaa � (@ Ortec in Governador Valadares, Minas Gerais) https://t.co/1W2ICOJnQR",Neutro
to em minas gerais ainda meu deus esse estado não acaba,Neutro
Tod@s l@s q le den MG a este estado van a estar en mi portada! �� (E.L),Neutro
Todos los feos le pusieron mg a ese estado��,Neutro
"Top story: Agência Minas Gerais | Com apoio do Governo de Minas, BH-TEC anuncia… https://t.co/FprfB1Sr97, see more https://t.co/fiMPHvhksT",Neutro
Trabalhador que contraiu malária em Diamantina relata sofrimento com a doença - Gerais - Estado de Minas https://t.co/2fWW0Eqsjf,Neutro
"Transporte de passageiros, fretamento em geral dentro do Estado de Minas Gerais. Transfer Confins e CityTour. https://t.co/hHBtoIil5h",Neutro
"Treta que vai além dos limites do estado kkkkkkkkkk, até em MG tem gente me odiando neste momento",Neutro
Tribunal Constitucional inicia processo de impeachment da ... - Estado de Minas https://t.co/tcKnx6c7UD https://t.co/cqnxaU5PeE,Neutro
Tribunal de Contas nega pedido para suspender contratos de presídios do AM - Nacional - Estado de Minas https://t.co/CHj0XssTnI,Neutro
"Trump nomeia genro, Jared Kushner, como assessor da Casa Branca - Estado de Minas https://t.co/JwsvriWS5s",Neutro
"Trump nomeia genro, Jared Kushner, como assessor da Casa Branca - Estado de Minas https://t.co/ssV1Q5BF8V",Neutro
"Trump nomeia genro, Jared Kushner, como assessor da Casa Branca - Estado de Minas https://t.co/T9dZb1nW3B https://t.co/a0TwMIBNSE",Neutro
"Trump nomeia genro, Jared Kushner, como assessor da Casa Branca - Estado de Minas https://t.co/zg4w2FQFlT https://t.co/EmqviwWgoZ",Neutro
TSE analisa 50 pedidos de criação de partidos - Politica - Estado de Minas https://t.co/419EcXr21T,Neutro
"tt ""La La Land: Cantando Estações"" arrasa no Globo de Ouro - Estado de Minas https://t.co/RoU47sSIwD",Neutro
tt Ao menos 6 pessoas morrem com explosão de carro-bomba em Bagdá - Estado de Minas https://t.co/GjZzYkDJfQ,Neutro
tt Atentado suicida em Bagdá mata doze pessoas - Estado de Minas https://t.co/fBQM5QKTFZ,Neutro
tt Atirador mata cinco e fere oito em aeroporto de Fort Lauderdale - Estado de Minas https://t.co/XzROpZX4wR,Neutro
tt Cadeia em Manaus tem 4 mortos; Estados pedem ajuda - Estado de Minas https://t.co/lNiz80hmNk,Neutro
"tt Consumo de energia no País em dezembro sobe 1,3% na base anual; geração cai 0,6% - Estado de Minas https://t.co/vOxAmqt2po",Neutro
tt Dieese: custo da cesta básica fica mais caro em 2016 - Estado de Minas https://t.co/JUn7JyJS2C,Neutro
tt Diversificar atividade é alternativa - Estado de Minas - Diversificar atividade é alternativa Estado de Mina... https://t.co/rcAMRH2ZII,Neutro
tt Identificado autor de massacre em boate de Istambul - Estado de Minas https://t.co/DrPTdXGoGa,Neutro
tt Maduro nomeia novo vice-presidente - Estado de Minas - https://t.co/tdWgs05pxe Maduro nomeia novo vice-presi... https://t.co/vuzuC3MScs,Neutro
tt Maia nega ter criado 'patota' na Câmara e que haverá retaliações após eleição - Estado de Minas https://t.co/Js5rNK1tA9,Neutro
"tt Morre, aos 92 anos, o ex-presidente de Portugal Mário Soares - Estado de Minas https://t.co/FvjWfKrr1n",Neutro
"tt Morreu aos 92 anos Mario Soares, figura marcante da política portuguesa - Estado de Minas https://t.co/AIk0zd5oJ4",Neutro
"tt Morreu aos 92 anos Mario Soares, figura marcante da política portuguesa - Estado de Minas https://t.co/TA6KgTTTz2",Neutro
tt ONU expulsa integrantes que dançaram com guerrilheiros da Farc no réveillon - Estado de Minas https://t.co/IIF2d7cCYZ,Neutro
tt Oposição venezuelana declara Maduro em 'abandono de cargo' pela crise - Estado de Minas https://t.co/vLlVIC2Wx9,Neutro
tt Portugal se prepara para o adeus a Mario Soares - Estado de Minas https://t.co/d6gW4Dzw7y,Neutro
"tt Resultado positivo na indústria não interrompe trajetória negativa, diz IBGE - Estado de Minas https://t.co/MWfJjzhXkh",Neutro
tt Risco de calote de Estados com a União cresce - Estado de Minas https://t.co/yAqzkTtK3g,Neutro
"tt 'Se tem excessos, vamos corrigir', afirma Maia sobre Reforma da Previdência - Estado de Minas https://t.co/RsiSFrWn3v",Neutro
tt Semanário francês Charlie Hebdo resiste dois anos após atentado - Estado de Minas https://t.co/JaW7jxxmEd,Neutro
"tt Superávit comercial da Alemanha sobe a 21,7 bilhões de euros em novembro - Estado de Minas https://t.co/RNoNIvTcC1",Neutro
tt Surto de febre amarela provoca corrida por vacinas no interior de Minas - Estado de Minas https://t.co/a9SSVWTHlC,Neutro
tt Temer convoca reunião para tratar do massacre de Manaus - Estado de Minas https://t.co/rKi6C0hGFD,Neutro
tt Temer desembarca no RS para entrega de ambulâncias - Estado de Minas https://t.co/m6vYsrCl4J,Neutro
"tt Trump nomeia genro, Jared Kushner, como assessor da Casa Branca - Estado de Minas https://t.co/0ANiNSArdR",Neutro
tu ja foi p mais algum estado? — além de sp já fui pro rj mg go e df https://t.co/i0DSnauDHu,Neutro
"Tu le das MG a este estado y yo por mensaje te diré : ""Dame un número y hazme una pregunta"" yo publicaré tu número con la respuesta.���",Neutro
tu mora em qual estado? — minas gerais https://t.co/RHE8f7zeaS,Neutro
Turista de BH é atacado por atum em Fernando de Noronha - Gerais - Estado de Minas https://t.co/cgtGN3OYM3,Neutro
"Uber reajusta tarifa e viagens ficam R$ 0,75 mais caras - Gerais - Estado de Minas https://t.co/xo1L54r0PT",Neutro
UFJF abre 62 vagas para cursos em Governador Valadares  https://t.co/8aDQ0pSvxK,Neutro
UFJF abre 62 vagas para cursos em Governador Valadares  https://t.co/8aDQ0pSvxK,Neutro
UFJF abre 62 vagas para cursos em Governador Valadares  https://t.co/r3KgdqtHLN,Neutro
UFJF abre 62 vagas para cursos em Governador Valadares https://t.co/8kcXRcUOhh #SomosTodosDilma #Raynniere #BuyRaynniereOnItunes,Neutro
UFJF abre 62 vagas para cursos em Governador Valadares https://t.co/iIWSLAZRso https://t.co/RRVkDZi5OH,Neutro
UFJF abre 62 vagas para cursos em Governador Valadares https://t.co/l0uVSzGjzw,Neutro
UFJF abre 62 vagas para cursos em Governador Valadares https://t.co/nghRYjbqgD,Neutro
UFJF abre 62 vagas para cursos em Governador Valadares https://t.co/nipeomWxmh,Neutro
UFJF abre 62 vagas para cursos em Governador Valadares https://t.co/OiHgRQ3DMy https://t.co/mgKDfBykPk,Neutro
UFJF abre 62 vagas para cursos em Governador Valadares https://t.co/sdHHtAku4o,Neutro
UFJF abre 62 vagas para cursos em Governador Valadares https://t.co/xtJY9pmfzo https://t.co/H4fK6CWjOW,Neutro
UFJF abre 62 vagas para cursos em Governador Valadares: Inscrições na cidade serão gratuitas; sete cursos estão… https://t.co/PMHp13JUf4,Neutro
UFMG bate próprio recorde e lidera pedidos de patentes no Brasil - Gerais - Estado de Minas https://t.co/4FjrW633H9,Neutro
